"Plot Title: 100CM-190508"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Button Down (LGR S/N: 2247367)","Button Up (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
273,05/08/19 09:22:28 AM,24.31,,,,,,
274,05/08/19 09:22:29 AM,24.31,,,,,,
275,05/08/19 09:22:30 AM,24.31,,,,,,
276,05/08/19 09:22:31 AM,24.31,,,,,,
277,05/08/19 09:22:32 AM,24.31,,,,,,
278,05/08/19 09:22:33 AM,24.31,,,,,,
279,05/08/19 09:22:34 AM,24.31,,,,,,
280,05/08/19 09:22:35 AM,23.98,,,,,,
281,05/08/19 09:22:36 AM,23.98,,,,,,
282,05/08/19 09:22:37 AM,24.31,,,,,,
283,05/08/19 09:22:38 AM,24.31,,,,,,
284,05/08/19 09:22:39 AM,24.31,,,,,,
285,05/08/19 09:22:40 AM,24.31,,,,,,
286,05/08/19 09:22:41 AM,24.31,,,,,,
287,05/08/19 09:22:42 AM,24.31,,,,,,
288,05/08/19 09:22:43 AM,24.31,,,,,,
289,05/08/19 09:22:44 AM,24.31,,,,,,
290,05/08/19 09:22:45 AM,24.31,,,,,,
291,05/08/19 09:22:46 AM,24.31,,,,,,
292,05/08/19 09:22:47 AM,24.31,,,,,,
293,05/08/19 09:22:48 AM,24.31,,,,,,
294,05/08/19 09:22:49 AM,24.31,,,,,,
295,05/08/19 09:22:50 AM,24.31,,,,,,
296,05/08/19 09:22:51 AM,24.31,,,,,,
297,05/08/19 09:22:52 AM,24.31,,,,,,
298,05/08/19 09:22:53 AM,24.31,,,,,,
299,05/08/19 09:22:54 AM,24.31,,,,,,
300,05/08/19 09:22:55 AM,24.31,,,,,,
301,05/08/19 09:22:56 AM,24.31,,,,,,
302,05/08/19 09:22:57 AM,24.31,,,,,,
303,05/08/19 09:22:58 AM,24.31,,,,,,
304,05/08/19 09:22:59 AM,24.31,,,,,,
305,05/08/19 09:23:00 AM,24.31,,,,,,
306,05/08/19 09:23:01 AM,23.98,,,,,,
307,05/08/19 09:23:02 AM,24.31,,,,,,
308,05/08/19 09:23:03 AM,24.31,,,,,,
309,05/08/19 09:23:04 AM,24.65,,,,,,
310,05/08/19 09:23:05 AM,24.31,,,,,,
311,05/08/19 09:23:06 AM,24.31,,,,,,
312,05/08/19 09:23:07 AM,24.31,,,,,,
313,05/08/19 09:23:08 AM,24.31,,,,,,
314,05/08/19 09:23:09 AM,24.31,,,,,,
315,05/08/19 09:23:10 AM,24.31,,,,,,
316,05/08/19 09:23:11 AM,24.65,,,,,,
317,05/08/19 09:23:12 AM,24.31,,,,,,
318,05/08/19 09:23:13 AM,24.65,,,,,,
319,05/08/19 09:23:14 AM,24.31,,,,,,
